Row ID,Order ID,fecha_venta,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,ciudad,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,temperatura_maxima,temperatura_minima,lluvia_mm,ventas_predichas_clima
240,CA-2013-157749,2013-06-05,10/06/2013,Second Class,KL-16645,Ken Lonsdale,Consumer,United States,Chicago,Illinois,60610,Central,FUR-FU-10004351,Furniture,Furnishings,Staples,11.688,3,"0,6","-4,6752",30.1,20.9,0.0,205.98917684810343
241,CA-2013-157749,2013-06-05,10/06/2013,Second Class,KL-16645,Ken Lonsdale,Consumer,United States,Chicago,Illinois,60610,Central,TEC-PH-10000011,Technology,Phones,PureGear Roll-On Screen Protector,31.984,2,"0,2","11,1944",30.1,20.9,0.0,205.98917684810343
242,CA-2013-157749,2013-06-05,10/06/2013,Second Class,KL-16645,Ken Lonsdale,Consumer,United States,Chicago,Illinois,60610,Central,FUR-TA-10002607,Furniture,Tables,KI Conference Tables,177.225,5,"0,5","-120,513",30.1,20.9,0.0,205.98917684810343
243,CA-2013-157749,2013-06-05,10/06/2013,Second Class,KL-16645,Ken Lonsdale,Consumer,United States,Chicago,Illinois,60610,Central,FUR-FU-10002505,Furniture,Furnishings,Eldon 100 Class Desk Accessories,4.044,3,"0,6","-2,8308",30.1,20.9,0.0,205.98917684810343
244,CA-2013-157749,2013-06-05,10/06/2013,Second Class,KL-16645,Ken Lonsdale,Consumer,United States,Chicago,Illinois,60610,Central,OFF-AR-10004685,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",7.408,2,"0,2","1,2038",30.1,20.9,0.0,205.98917684810343
250,CA-2013-154739,2013-12-11,16/12/2013,Second Class,LH-17155,Logan Haushalter,Consumer,United States,San Francisco,California,94109,West,FUR-CH-10002965,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",321.568,2,"0,2","28,1372",28.1,18.6,0.1,206.8886458961719
251,CA-2013-145625,2013-09-12,18/09/2013,Standard Class,KC-16540,Kelly Collister,Consumer,United States,San Diego,California,92037,West,OFF-PA-10004569,Office Supplies,Paper,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",7.61,1,0,"3,5767",26.7,21.3,14.5,242.12248824757714
252,CA-2013-145625,2013-09-12,18/09/2013,Standard Class,KC-16540,Kelly Collister,Consumer,United States,San Diego,California,92037,West,TEC-AC-10003832,Technology,Accessories,Logitech P710e Mobile Speakerphone,3347.37,13,0,"636,0003",26.7,21.3,14.5,242.12248824757714
253,CA-2013-146941,2013-12-11,14/12/2013,First Class,DL-13315,Delfina Latchford,Consumer,United States,New York City,New York,10024,East,OFF-ST-10001228,Office Supplies,Storage,"Fellowes Personal Hanging Folder Files, Navy",80.58,6,0,"22,5624",-0.4,-5.8,0.0,283.21698871420404
254,CA-2013-146941,2013-12-11,14/12/2013,First Class,DL-13315,Delfina Latchford,Consumer,United States,New York City,New York,10024,East,OFF-EN-10003296,Office Supplies,Envelopes,Tyvek Side-Opening Peel & Seel Expanding Envelopes,361.92,4,0,"162,864",-0.4,-5.8,0.0,283.21698871420404
255,US-2012-159982,2012-11-28,4/12/2012,Standard Class,DR-12880,Dan Reichenbach,Corporate,United States,Chicago,Illinois,60623,Central,FUR-FU-10002505,Furniture,Furnishings,Eldon 100 Class Desk Accessories,12.132,9,"0,6","-8,4924",28.2,21.1,8.2,226.01467235402583
256,US-2012-159982,2012-11-28,4/12/2012,Standard Class,DR-12880,Dan Reichenbach,Corporate,United States,Chicago,Illinois,60623,Central,OFF-ST-10004804,Office Supplies,Storage,"Belkin 19"" Vented Equipment Shelf, Black",82.368,2,"0,2","-19,5624",28.2,21.1,8.2,226.01467235402583
257,US-2012-159982,2012-11-28,4/12/2012,Standard Class,DR-12880,Dan Reichenbach,Corporate,United States,Chicago,Illinois,60623,Central,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",53.92,5,"0,2","4,044",28.2,21.1,8.2,226.01467235402583
258,US-2012-159982,2012-11-28,4/12/2012,Standard Class,DR-12880,Dan Reichenbach,Corporate,United States,Chicago,Illinois,60623,Central,TEC-PH-10001580,Technology,Phones,Logitech Mobile Speakerphone P710e - speaker phone,647.904,6,"0,2","56,6916",28.2,21.1,8.2,226.01467235402583
259,CA-2014-163139,2014-12-02,4/12/2014,Second Class,CC-12670,Craig Carreira,Consumer,United States,New York City,New York,10009,East,TEC-AC-10000290,Technology,Accessories,Sabrent 4-Port USB 2.0 Hub,20.37,3,0,"6,9258",7.4,1.7,3.0,268.9580528750543
260,CA-2014-163139,2014-12-02,4/12/2014,Second Class,CC-12670,Craig Carreira,Consumer,United States,New York City,New York,10009,East,OFF-ST-10002790,Office Supplies,Storage,Safco Industrial Shelving,221.55,3,0,"6,6465",7.4,1.7,3.0,268.9580528750543
261,CA-2014-163139,2014-12-02,4/12/2014,Second Class,CC-12670,Craig Carreira,Consumer,United States,New York City,New York,10009,East,OFF-BI-10003460,Office Supplies,Binders,Acco 3-Hole Punch,17.52,5,"0,2","6,132",7.4,1.7,3.0,268.9580528750543
263,US-2011-106992,2011-09-19,21/09/2011,Second Class,SB-20290,Sean Braxton,Corporate,United States,Houston,Texas,77036,Central,TEC-MA-10000822,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,3059.982,3,"0,4","-509,997",12.1,4.6,0.0,247.43877378957842
264,US-2011-106992,2011-09-19,21/09/2011,Second Class,SB-20290,Sean Braxton,Corporate,United States,Houston,Texas,77036,Central,TEC-MA-10003353,Technology,Machines,Xerox WorkCentre 6505DN Laser Multifunction Printer,2519.958,7,"0,4","-251,9958",12.1,4.6,0.0,247.43877378957842
265,CA-2013-125318,2013-06-07,14/06/2013,Standard Class,RC-19825,Roy Collins,Consumer,United States,Chicago,Illinois,60610,Central,TEC-PH-10001433,Technology,Phones,Cisco Small Business SPA 502G VoIP phone,328.224,4,"0,2","28,7196",29.5,21.0,0.0,212.2643579801589
271,CA-2014-163979,2014-12-29,3/01/2015,Second Class,KH-16690,Kristen Hastings,Corporate,United States,San Francisco,California,94110,West,OFF-ST-10003208,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,725.84,4,0,"210,4936",29.7,18.8,0.0,193.6918374882783
272,CA-2012-155334,2012-07-30,31/07/2012,First Class,HA-14920,Helen Andreada,Consumer,United States,San Francisco,California,94109,West,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,209.93,7,0,"92,3692",31.5,21.4,0.0,196.92520224540445
273,CA-2012-155334,2012-07-30,31/07/2012,First Class,HA-14920,Helen Andreada,Consumer,United States,San Francisco,California,94109,West,FUR-FU-10003274,Furniture,Furnishings,Regeneration Desk Collection,5.28,3,0,"2,3232",31.5,21.4,0.0,196.92520224540445
274,CA-2012-155334,2012-07-30,31/07/2012,First Class,HA-14920,Helen Andreada,Consumer,United States,San Francisco,California,94109,West,OFF-BI-10002557,Office Supplies,Binders,Presstex Flexible Ring Binders,10.92,3,"0,2","4,095",31.5,21.4,0.0,196.92520224540445
277,CA-2014-132976,2014-10-14,18/10/2014,Standard Class,AG-10495,Andrew Gjertsen,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-PA-10000673,Office Supplies,Paper,"Post-it “Important Message” Note Pad, Neon Colors, 50 Sheets/Pad",11.648,2,"0,2","4,0768",24.8,16.8,0.0,223.51411858451
278,CA-2014-132976,2014-10-14,18/10/2014,Standard Class,AG-10495,Andrew Gjertsen,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-PA-10004470,Office Supplies,Paper,"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages",18.176,4,"0,2","5,9072",24.8,16.8,0.0,223.51411858451
279,CA-2014-132976,2014-10-14,18/10/2014,Standard Class,AG-10495,Andrew Gjertsen,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-ST-10000876,Office Supplies,Storage,Eldon Simplefile Box Office,59.712,6,"0,2","5,9712",24.8,16.8,0.0,223.51411858451
280,CA-2014-132976,2014-10-14,18/10/2014,Standard Class,AG-10495,Andrew Gjertsen,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-LA-10002043,Office Supplies,Labels,Avery 489,24.84,3,"0,2","8,694",24.8,16.8,0.0,223.51411858451
281,US-2012-161991,2012-09-26,28/09/2012,Second Class,SC-20725,Steven Cartwright,Consumer,United States,Houston,Texas,77070,Central,OFF-BI-10004967,Office Supplies,Binders,Round Ring Binders,2.08,5,"0,8","-3,432",18.2,5.4,0.0,197.45961037637653
282,US-2012-161991,2012-09-26,28/09/2012,Second Class,SC-20725,Steven Cartwright,Consumer,United States,Houston,Texas,77070,Central,TEC-PH-10001760,Technology,Phones,Bose SoundLink Bluetooth Speaker,1114.4,7,"0,2","376,11",18.2,5.4,0.0,197.45961037637653
283,CA-2012-130890,2012-11-02,6/11/2012,Standard Class,JO-15280,Jas O'Carroll,Consumer,United States,Los Angeles,California,90004,West,FUR-TA-10002903,Furniture,Tables,"Bevis Round Bullnose 29"" High Table Top",1038.84,5,"0,2","51,942",21.5,14.5,39.0,241.302584021463
290,CA-2013-110772,2013-11-21,25/11/2013,Second Class,NZ-18565,Nick Zandusky,Home Office,United States,Columbus,Ohio,43229,East,OFF-FA-10002983,Office Supplies,Fasteners,Advantus SlideClip Paper Clips,19.096,7,"0,2","6,6836",17.7,9.8,0.4,235.57454520292023
291,CA-2013-110772,2013-11-21,25/11/2013,Second Class,NZ-18565,Nick Zandusky,Home Office,United States,Columbus,Ohio,43229,East,OFF-LA-10004689,Office Supplies,Labels,Avery 512,18.496,8,"0,2","6,2424",17.7,9.8,0.4,235.57454520292023
292,CA-2013-110772,2013-11-21,25/11/2013,Second Class,NZ-18565,Nick Zandusky,Home Office,United States,Columbus,Ohio,43229,East,TEC-AC-10002001,Technology,Accessories,Logitech Wireless Gaming Headset G930,255.984,2,"0,2","54,3966",17.7,9.8,0.4,235.57454520292023
293,CA-2013-110772,2013-11-21,25/11/2013,Second Class,NZ-18565,Nick Zandusky,Home Office,United States,Columbus,Ohio,43229,East,FUR-BO-10004709,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",86.97,3,"0,5","-48,7032",17.7,9.8,0.4,235.57454520292023
304,US-2014-152380,2014-11-20,24/11/2014,Standard Class,JH-15910,Jonathan Howell,Consumer,United States,Chicago,Illinois,60623,Central,FUR-TA-10002533,Furniture,Tables,BPI Conference Tables,219.075,3,"0,5","-131,445",26.8,21.2,7.2,239.5155448509713
305,CA-2012-144253,2012-05-04,9/05/2012,Second Class,AS-10225,Alan Schoenberger,Corporate,United States,New York City,New York,10024,East,FUR-FU-10002671,Furniture,Furnishings,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,26.8,2,0,"12,864",25.6,11.0,0.6,172.11980525804756
317,CA-2011-164259,2011-12-28,30/12/2011,First Class,SP-20860,Sung Pak,Corporate,United States,Philadelphia,Pennsylvania,19143,East,OFF-AR-10003373,Office Supplies,Art,"Boston School Pro Electric Pencil Sharpener, 1670",99.136,4,"0,2","8,6744",7.4,-0.8,0.0,249.56071033049824
318,CA-2011-164973,2011-11-04,9/11/2011,Standard Class,NM-18445,Nathan Mautz,Home Office,United States,New York City,New York,10024,East,FUR-CH-10002602,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,135.882,1,"0,1","24,1568",10.6,4.6,0.0,261.22509660650206
319,CA-2011-164973,2011-11-04,9/11/2011,Standard Class,NM-18445,Nathan Mautz,Home Office,United States,New York City,New York,10024,East,TEC-MA-10002927,Technology,Machines,Canon imageCLASS MF7460 Monochrome Digital Laser Multifunction Copier,3991.98,2,0,"1995,99",10.6,4.6,0.0,261.22509660650206
320,CA-2011-164973,2011-11-04,9/11/2011,Standard Class,NM-18445,Nathan Mautz,Home Office,United States,New York City,New York,10024,East,TEC-PH-10004093,Technology,Phones,Panasonic Kx-TS550,275.94,6,0,"80,0226",10.6,4.6,0.0,261.22509660650206
321,CA-2011-164973,2011-11-04,9/11/2011,Standard Class,NM-18445,Nathan Mautz,Home Office,United States,New York City,New York,10024,East,TEC-AC-10000892,Technology,Accessories,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,360.0,4,0,"129,6",10.6,4.6,0.0,261.22509660650206
322,CA-2011-164973,2011-11-04,9/11/2011,Standard Class,NM-18445,Nathan Mautz,Home Office,United States,New York City,New York,10024,East,OFF-ST-10002974,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",43.57,1,0,"13,071",10.6,4.6,0.0,261.22509660650206
327,US-2013-141544,2013-08-31,2/09/2013,First Class,PO-18850,Patrick O'Brill,Consumer,United States,Philadelphia,Pennsylvania,19143,East,TEC-PH-10003645,Technology,Phones,Aastra 57i VoIP phone,290.898,3,"0,4","-67,8762",30.4,21.7,0.1,209.3298297407532
328,US-2013-141544,2013-08-31,2/09/2013,First Class,PO-18850,Patrick O'Brill,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-ST-10000675,Office Supplies,Storage,"File Shuttle II and Handi-File, Black",54.224,2,"0,2","3,389",30.4,21.7,0.1,209.3298297407532
329,US-2013-141544,2013-08-31,2/09/2013,First Class,PO-18850,Patrick O'Brill,Consumer,United States,Philadelphia,Pennsylvania,19143,East,FUR-CH-10003312,Furniture,Chairs,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,786.744,4,"0,3","-258,5016",30.4,21.7,0.1,209.3298297407532
330,US-2013-141544,2013-08-31,2/09/2013,First Class,PO-18850,Patrick O'Brill,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-LA-10001074,Office Supplies,Labels,Round Specialty Laser Printer Labels,100.24,10,"0,2","33,831",30.4,21.7,0.1,209.3298297407532
331,US-2013-141544,2013-08-31,2/09/2013,First Class,PO-18850,Patrick O'Brill,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-BI-10001524,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,37.764,6,"0,7","-27,6936",30.4,21.7,0.1,209.3298297407532
332,US-2013-150147,2013-04-26,30/04/2013,Second Class,JL-15850,John Lucas,Consumer,United States,Philadelphia,Pennsylvania,19134,East,TEC-PH-10004614,Technology,Phones,AT&T 841000 Phone,82.8,2,"0,4","-20,7",17.3,6.7,0.0,215.61988013524797
333,US-2013-150147,2013-04-26,30/04/2013,Second Class,JL-15850,John Lucas,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-BI-10001153,Office Supplies,Binders,Ibico Recycled Grain-Textured Covers,20.724,2,"0,7","-13,816",17.3,6.7,0.0,215.61988013524797
334,US-2013-150147,2013-04-26,30/04/2013,Second Class,JL-15850,John Lucas,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-BI-10001982,Office Supplies,Binders,Wilson Jones Custom Binder Spines & Labels,4.896,3,"0,7","-3,4272",17.3,6.7,0.0,215.61988013524797
335,CA-2012-137946,2012-09-01,4/09/2012,Second Class,DB-13615,Doug Bickford,Consumer,United States,Los Angeles,California,90045,West,OFF-BI-10001922,Office Supplies,Binders,Storex Dura Pro Binders,4.752,1,"0,2","1,6038",23.9,13.9,67.0,218.2369513318063
336,CA-2012-137946,2012-09-01,4/09/2012,Second Class,DB-13615,Doug Bickford,Consumer,United States,Los Angeles,California,90045,West,TEC-CO-10001449,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,959.984,2,"0,2","335,9944",23.9,13.9,67.0,218.2369513318063
337,CA-2012-137946,2012-09-01,4/09/2012,Second Class,DB-13615,Doug Bickford,Consumer,United States,Los Angeles,California,90045,West,OFF-BI-10004140,Office Supplies,Binders,Avery Non-Stick Binders,14.368,4,"0,2","4,49",23.9,13.9,67.0,218.2369513318063
338,CA-2011-129924,2011-07-12,17/07/2011,Standard Class,AC-10420,Alyssa Crouse,Corporate,United States,San Francisco,California,94122,West,OFF-BI-10003314,Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders,7.712,2,"0,2","2,7956",29.3,20.0,0.6,206.5722227853708
339,CA-2011-129924,2011-07-12,17/07/2011,Standard Class,AC-10420,Alyssa Crouse,Corporate,United States,San Francisco,California,94122,West,FUR-TA-10004575,Furniture,Tables,Hon 5100 Series Wood Tables,698.352,3,"0,2","-17,4588",29.3,20.0,0.6,206.5722227853708
341,CA-2011-122336,2011-04-13,17/04/2011,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-AR-10000122,Office Supplies,Art,Newell 314,17.856,4,"0,2","1,116",16.4,7.5,5.2,230.63736338252937
342,CA-2011-122336,2011-04-13,17/04/2011,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-BI-10003656,Office Supplies,Binders,Fellowes PB200 Plastic Comb Binding Machine,509.97,10,"0,7","-407,976",16.4,7.5,5.2,230.63736338252937
343,CA-2011-122336,2011-04-13,17/04/2011,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-FA-10002780,Office Supplies,Fasteners,Staples,30.992,13,"0,2","10,0724",16.4,7.5,5.2,230.63736338252937
344,CA-2011-122336,2011-04-13,17/04/2011,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Philadelphia,Pennsylvania,19140,East,TEC-PH-10000702,Technology,Phones,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",71.928,12,"0,4","8,3916",16.4,7.5,5.2,230.63736338252937
346,CA-2014-169901,2014-06-16,20/06/2014,Standard Class,CC-12550,Clay Cheatham,Consumer,United States,San Francisco,California,94122,West,TEC-PH-10002293,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,47.976,3,"0,2","4,7976",30.5,20.1,0.0,196.22760805463633
350,CA-2013-129714,2013-09-02,4/09/2013,First Class,AB-10060,Adam Bellavance,Home Office,United States,New York City,New York,10009,East,TEC-AC-10000290,Technology,Accessories,Sabrent 4-Port USB 2.0 Hub,6.79,1,0,"2,3086",26.4,22.3,4.5,251.21613148912957
351,CA-2013-129714,2013-09-02,4/09/2013,First Class,AB-10060,Adam Bellavance,Home Office,United States,New York City,New York,10009,East,OFF-PA-10001970,Office Supplies,Paper,Xerox 1881,24.56,2,0,"11,5432",26.4,22.3,4.5,251.21613148912957
352,CA-2013-129714,2013-09-02,4/09/2013,First Class,AB-10060,Adam Bellavance,Home Office,United States,New York City,New York,10009,East,OFF-BI-10002160,Office Supplies,Binders,Acco Hanging Data Binders,3.048,1,"0,2","1,0668",26.4,22.3,4.5,251.21613148912957
353,CA-2013-129714,2013-09-02,4/09/2013,First Class,AB-10060,Adam Bellavance,Home Office,United States,New York City,New York,10009,East,OFF-PA-10001970,Office Supplies,Paper,Xerox 1881,49.12,4,0,"23,0864",26.4,22.3,4.5,251.21613148912957
354,CA-2013-129714,2013-09-02,4/09/2013,First Class,AB-10060,Adam Bellavance,Home Office,United States,New York City,New York,10009,East,OFF-BI-10004995,Office Supplies,Binders,GBC DocuBind P400 Electric Binding System,4355.168,4,"0,2","1415,4296",26.4,22.3,4.5,251.21613148912957
355,CA-2013-138520,2013-04-09,14/04/2013,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,United States,New York City,New York,10035,East,FUR-BO-10002268,Furniture,Bookcases,Sauder Barrister Bookcases,388.704,6,"0,2","-4,8588",25.9,10.2,0.0,163.2011161698938
356,CA-2013-138520,2013-04-09,14/04/2013,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,United States,New York City,New York,10035,East,OFF-EN-10001137,Office Supplies,Envelopes,"#10 Gummed Flap White Envelopes, 100/Box",8.26,2,0,"3,7996",25.9,10.2,0.0,163.2011161698938
357,CA-2013-138520,2013-04-09,14/04/2013,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,United States,New York City,New York,10035,East,OFF-AR-10002399,Office Supplies,Art,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",17.04,4,0,"6,9864",25.9,10.2,0.0,163.2011161698938
358,CA-2013-138520,2013-04-09,14/04/2013,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,United States,New York City,New York,10035,East,OFF-PA-10002713,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",34.4,5,0,"15,824",25.9,10.2,0.0,163.2011161698938
360,CA-2014-155698,2014-03-09,12/03/2014,First Class,VB-21745,Victoria Brennan,Corporate,United States,Columbus,Georgia,31907,South,OFF-AP-10001124,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector with Phone Protection,647.84,8,0,"168,4384",18.1,9.7,14.5,232.92843978476992
361,CA-2014-155698,2014-03-09,12/03/2014,First Class,VB-21745,Victoria Brennan,Corporate,United States,Columbus,Georgia,31907,South,OFF-LA-10001158,Office Supplies,Labels,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",20.7,2,0,"9,936",18.1,9.7,14.5,232.92843978476992
362,CA-2014-144904,2014-09-26,2/10/2014,Standard Class,KW-16435,Katrina Willman,Consumer,United States,New York City,New York,10009,East,OFF-LA-10001158,Office Supplies,Labels,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",20.7,2,0,"9,936",24.2,13.6,0.1,204.70048495587622
363,CA-2014-144904,2014-09-26,2/10/2014,Standard Class,KW-16435,Katrina Willman,Consumer,United States,New York City,New York,10009,East,FUR-CH-10000785,Furniture,Chairs,Global Ergonomic Managers Chair,488.646,3,"0,1","86,8704",24.2,13.6,0.1,204.70048495587622
