Row ID;Order ID;Order Date;Ship Date;Ship Mode;Customer ID;Customer Name;Segment;Country;City;State;Postal Code;Region;Product ID;Category;Sub-Category;Product Name;Sales;Quantity;Discount;Profit
263;US-2011-106992;19/09/2011;21/09/2011;Second Class;SB-20290;Sean Braxton;Corporate;United States;Houston;Texas;77036;Central;TEC-MA-10000822;Technology;Machines;Lexmark MX611dhe Monochrome Laser Printer;3059,982;3;0,4;-509,997
264;US-2011-106992;19/09/2011;21/09/2011;Second Class;SB-20290;Sean Braxton;Corporate;United States;Houston;Texas;77036;Central;TEC-MA-10003353;Technology;Machines;Xerox WorkCentre 6505DN Laser Multifunction Printer;2519,958;7;0,4;-251,9958
265;CA-2013-125318;7/06/2013;14/06/2013;Standard Class;RC-19825;Roy Collins;Consumer;United States;Chicago;Illinois;60610;Central;TEC-PH-10001433;Technology;Phones;Cisco Small Business SPA 502G VoIP phone;328,224;4;0,2;28,7196
271;CA-2014-163979;29/12/2014;3/01/2015;Second Class;KH-16690;Kristen Hastings;Corporate;United States;San Francisco;California;94110;West;OFF-ST-10003208;Office Supplies;Storage;Adjustable Depth Letter/Legal Cart;725,84;4;0;210,4936
272;CA-2012-155334;30/07/2012;31/07/2012;First Class;HA-14920;Helen Andreada;Consumer;United States;San Francisco;California;94109;West;TEC-AC-10003628;Technology;Accessories;Logitech 910-002974 M325 Wireless Mouse for Web Scrolling;209,93;7;0;92,3692
273;CA-2012-155334;30/07/2012;31/07/2012;First Class;HA-14920;Helen Andreada;Consumer;United States;San Francisco;California;94109;West;FUR-FU-10003274;Furniture;Furnishings;Regeneration Desk Collection;5,28;3;0;2,3232
274;CA-2012-155334;30/07/2012;31/07/2012;First Class;HA-14920;Helen Andreada;Consumer;United States;San Francisco;California;94109;West;OFF-BI-10002557;Office Supplies;Binders;Presstex Flexible Ring Binders;10,92;3;0,2;4,095
277;CA-2014-132976;14/10/2014;18/10/2014;Standard Class;AG-10495;Andrew Gjertsen;Corporate;United States;Philadelphia;Pennsylvania;19140;East;OFF-PA-10000673;Office Supplies;Paper;Post-it “Important Message” Note Pad, Neon Colors, 50 Sheets/Pad;11,648;2;0,2;4,0768
278;CA-2014-132976;14/10/2014;18/10/2014;Standard Class;AG-10495;Andrew Gjertsen;Corporate;United States;Philadelphia;Pennsylvania;19140;East;OFF-PA-10004470;Office Supplies;Paper;"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages";18,176;4;0,2;5,9072
279;CA-2014-132976;14/10/2014;18/10/2014;Standard Class;AG-10495;Andrew Gjertsen;Corporate;United States;Philadelphia;Pennsylvania;19140;East;OFF-ST-10000876;Office Supplies;Storage;Eldon Simplefile Box Office;59,712;6;0,2;5,9712
280;CA-2014-132976;14/10/2014;18/10/2014;Standard Class;AG-10495;Andrew Gjertsen;Corporate;United States;Philadelphia;Pennsylvania;19140;East;OFF-LA-10002043;Office Supplies;Labels;Avery 489;24,84;3;0,2;8,694
281;US-2012-161991;26/09/2012;28/09/2012;Second Class;SC-20725;Steven Cartwright;Consumer;United States;Houston;Texas;77070;Central;OFF-BI-10004967;Office Supplies;Binders;Round Ring Binders;2,08;5;0,8;-3,432
282;US-2012-161991;26/09/2012;28/09/2012;Second Class;SC-20725;Steven Cartwright;Consumer;United States;Houston;Texas;77070;Central;TEC-PH-10001760;Technology;Phones;Bose SoundLink Bluetooth Speaker;1114,4;7;0,2;376,11
283;CA-2012-130890;2/11/2012;6/11/2012;Standard Class;JO-15280;Jas O'Carroll;Consumer;United States;Los Angeles;California;90004;West;FUR-TA-10002903;Furniture;Tables;"Bevis Round Bullnose 29"" High Table Top";1038,84;5;0,2;51,942
290;CA-2013-110772;21/11/2013;25/11/2013;Second Class;NZ-18565;Nick Zandusky;Home Office;United States;Columbus;Ohio;43229;East;OFF-FA-10002983;Office Supplies;Fasteners;Advantus SlideClip Paper Clips;19,096;7;0,2;6,6836
291;CA-2013-110772;21/11/2013;25/11/2013;Second Class;NZ-18565;Nick Zandusky;Home Office;United States;Columbus;Ohio;43229;East;OFF-LA-10004689;Office Supplies;Labels;Avery 512;18,496;8;0,2;6,2424
292;CA-2013-110772;21/11/2013;25/11/2013;Second Class;NZ-18565;Nick Zandusky;Home Office;United States;Columbus;Ohio;43229;East;TEC-AC-10002001;Technology;Accessories;Logitech Wireless Gaming Headset G930;255,984;2;0,2;54,3966
293;CA-2013-110772;21/11/2013;25/11/2013;Second Class;NZ-18565;Nick Zandusky;Home Office;United States;Columbus;Ohio;43229;East;FUR-BO-10004709;Furniture;Bookcases;Bush Westfield Collection Bookcases, Medium Cherry Finish;86,97;3;0,5;-48,7032
304;US-2014-152380;20/11/2014;24/11/2014;Standard Class;JH-15910;Jonathan Howell;Consumer;United States;Chicago;Illinois;60623;Central;FUR-TA-10002533;Furniture;Tables;BPI Conference Tables;219,075;3;0,5;-131,445
305;CA-2012-144253;4/05/2012;9/05/2012;Second Class;AS-10225;Alan Schoenberger;Corporate;United States;New York City;New York;10024;East;FUR-FU-10002671;Furniture;Furnishings;Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp;26,8;2;0;12,864
317;CA-2011-164259;28/12/2011;30/12/2011;First Class;SP-20860;Sung Pak;Corporate;United States;Philadelphia;Pennsylvania;19143;East;OFF-AR-10003373;Office Supplies;Art;Boston School Pro Electric Pencil Sharpener, 1670;99,136;4;0,2;8,6744
318;CA-2011-164973;4/11/2011;9/11/2011;Standard Class;NM-18445;Nathan Mautz;Home Office;United States;New York City;New York;10024;East;FUR-CH-10002602;Furniture;Chairs;DMI Arturo Collection Mission-style Design Wood Chair;135,882;1;0,1;24,1568
319;CA-2011-164973;4/11/2011;9/11/2011;Standard Class;NM-18445;Nathan Mautz;Home Office;United States;New York City;New York;10024;East;TEC-MA-10002927;Technology;Machines;Canon imageCLASS MF7460 Monochrome Digital Laser Multifunction Copier;3991,98;2;0;1995,99
320;CA-2011-164973;4/11/2011;9/11/2011;Standard Class;NM-18445;Nathan Mautz;Home Office;United States;New York City;New York;10024;East;TEC-PH-10004093;Technology;Phones;Panasonic Kx-TS550;275,94;6;0;80,0226
321;CA-2011-164973;4/11/2011;9/11/2011;Standard Class;NM-18445;Nathan Mautz;Home Office;United States;New York City;New York;10024;East;TEC-AC-10000892;Technology;Accessories;NETGEAR N750 Dual Band Wi-Fi Gigabit Router;360;4;0;129,6
322;CA-2011-164973;4/11/2011;9/11/2011;Standard Class;NM-18445;Nathan Mautz;Home Office;United States;New York City;New York;10024;East;OFF-ST-10002974;Office Supplies;Storage;Trav-L-File Heavy-Duty Shuttle II, Black;43,57;1;0;13,071
327;US-2013-141544;31/08/2013;2/09/2013;First Class;PO-18850;Patrick O'Brill;Consumer;United States;Philadelphia;Pennsylvania;19143;East;TEC-PH-10003645;Technology;Phones;Aastra 57i VoIP phone;290,898;3;0,4;-67,8762
328;US-2013-141544;31/08/2013;2/09/2013;First Class;PO-18850;Patrick O'Brill;Consumer;United States;Philadelphia;Pennsylvania;19143;East;OFF-ST-10000675;Office Supplies;Storage;File Shuttle II and Handi-File, Black;54,224;2;0,2;3,389
329;US-2013-141544;31/08/2013;2/09/2013;First Class;PO-18850;Patrick O'Brill;Consumer;United States;Philadelphia;Pennsylvania;19143;East;FUR-CH-10003312;Furniture;Chairs;Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs;786,744;4;0,3;-258,5016
330;US-2013-141544;31/08/2013;2/09/2013;First Class;PO-18850;Patrick O'Brill;Consumer;United States;Philadelphia;Pennsylvania;19143;East;OFF-LA-10001074;Office Supplies;Labels;Round Specialty Laser Printer Labels;100,24;10;0,2;33,831
331;US-2013-141544;31/08/2013;2/09/2013;First Class;PO-18850;Patrick O'Brill;Consumer;United States;Philadelphia;Pennsylvania;19143;East;OFF-BI-10001524;Office Supplies;Binders;GBC Premium Transparent Covers with Diagonal Lined Pattern;37,764;6;0,7;-27,6936
332;US-2013-150147;26/04/2013;30/04/2013;Second Class;JL-15850;John Lucas;Consumer;United States;Philadelphia;Pennsylvania;19134;East;TEC-PH-10004614;Technology;Phones;AT&T 841000 Phone;82,8;2;0,4;-20,7
333;US-2013-150147;26/04/2013;30/04/2013;Second Class;JL-15850;John Lucas;Consumer;United States;Philadelphia;Pennsylvania;19134;East;OFF-BI-10001153;Office Supplies;Binders;Ibico Recycled Grain-Textured Covers;20,724;2;0,7;-13,816
334;US-2013-150147;26/04/2013;30/04/2013;Second Class;JL-15850;John Lucas;Consumer;United States;Philadelphia;Pennsylvania;19134;East;OFF-BI-10001982;Office Supplies;Binders;Wilson Jones Custom Binder Spines & Labels;4,896;3;0,7;-3,4272
335;CA-2012-137946;1/09/2012;4/09/2012;Second Class;DB-13615;Doug Bickford;Consumer;United States;Los Angeles;California;90045;West;OFF-BI-10001922;Office Supplies;Binders;Storex Dura Pro Binders;4,752;1;0,2;1,6038
336;CA-2012-137946;1/09/2012;4/09/2012;Second Class;DB-13615;Doug Bickford;Consumer;United States;Los Angeles;California;90045;West;TEC-CO-10001449;Technology;Copiers;Hewlett Packard LaserJet 3310 Copier;959,984;2;0,2;335,9944
337;CA-2012-137946;1/09/2012;4/09/2012;Second Class;DB-13615;Doug Bickford;Consumer;United States;Los Angeles;California;90045;West;OFF-BI-10004140;Office Supplies;Binders;Avery Non-Stick Binders;14,368;4;0,2;4,49
338;CA-2011-129924;12/07/2011;17/07/2011;Standard Class;AC-10420;Alyssa Crouse;Corporate;United States;San Francisco;California;94122;West;OFF-BI-10003314;Office Supplies;Binders;Tuff Stuff Recycled Round Ring Binders;7,712;2;0,2;2,7956
339;CA-2011-129924;12/07/2011;17/07/2011;Standard Class;AC-10420;Alyssa Crouse;Corporate;United States;San Francisco;California;94122;West;FUR-TA-10004575;Furniture;Tables;Hon 5100 Series Wood Tables;698,352;3;0,2;-17,4588
341;CA-2011-122336;13/04/2011;17/04/2011;Second Class;JD-15895;Jonathan Doherty;Corporate;United States;Philadelphia;Pennsylvania;19140;East;OFF-AR-10000122;Office Supplies;Art;Newell 314;17,856;4;0,2;1,116
342;CA-2011-122336;13/04/2011;17/04/2011;Second Class;JD-15895;Jonathan Doherty;Corporate;United States;Philadelphia;Pennsylvania;19140;East;OFF-BI-10003656;Office Supplies;Binders;Fellowes PB200 Plastic Comb Binding Machine;509,97;10;0,7;-407,976
343;CA-2011-122336;13/04/2011;17/04/2011;Second Class;JD-15895;Jonathan Doherty;Corporate;United States;Philadelphia;Pennsylvania;19140;East;OFF-FA-10002780;Office Supplies;Fasteners;Staples;30,992;13;0,2;10,0724
344;CA-2011-122336;13/04/2011;17/04/2011;Second Class;JD-15895;Jonathan Doherty;Corporate;United States;Philadelphia;Pennsylvania;19140;East;TEC-PH-10000702;Technology;Phones;"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White";71,928;12;0,4;8,3916
346;CA-2014-169901;16/06/2014;20/06/2014;Standard Class;CC-12550;Clay Cheatham;Consumer;United States;San Francisco;California;94122;West;TEC-PH-10002293;Technology;Phones;Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5;47,976;3;0,2;4,7976
350;CA-2013-129714;2/09/2013;4/09/2013;First Class;AB-10060;Adam Bellavance;Home Office;United States;New York City;New York;10009;East;TEC-AC-10000290;Technology;Accessories;Sabrent 4-Port USB 2.0 Hub;6,79;1;0;2,3086
351;CA-2013-129714;2/09/2013;4/09/2013;First Class;AB-10060;Adam Bellavance;Home Office;United States;New York City;New York;10009;East;OFF-PA-10001970;Office Supplies;Paper;Xerox 1881;24,56;2;0;11,5432
352;CA-2013-129714;2/09/2013;4/09/2013;First Class;AB-10060;Adam Bellavance;Home Office;United States;New York City;New York;10009;East;OFF-BI-10002160;Office Supplies;Binders;Acco Hanging Data Binders;3,048;1;0,2;1,0668
353;CA-2013-129714;2/09/2013;4/09/2013;First Class;AB-10060;Adam Bellavance;Home Office;United States;New York City;New York;10009;East;OFF-PA-10001970;Office Supplies;Paper;Xerox 1881;49,12;4;0;23,0864
354;CA-2013-129714;2/09/2013;4/09/2013;First Class;AB-10060;Adam Bellavance;Home Office;United States;New York City;New York;10009;East;OFF-BI-10004995;Office Supplies;Binders;GBC DocuBind P400 Electric Binding System;4355,168;4;0,2;1415,4296
355;CA-2013-138520;9/04/2013;14/04/2013;Standard Class;JL-15505;Jeremy Lonsdale;Consumer;United States;New York City;New York;10035;East;FUR-BO-10002268;Furniture;Bookcases;Sauder Barrister Bookcases;388,704;6;0,2;-4,8588
356;CA-2013-138520;9/04/2013;14/04/2013;Standard Class;JL-15505;Jeremy Lonsdale;Consumer;United States;New York City;New York;10035;East;OFF-EN-10001137;Office Supplies;Envelopes;#10 Gummed Flap White Envelopes, 100/Box;8,26;2;0;3,7996
357;CA-2013-138520;9/04/2013;14/04/2013;Standard Class;JL-15505;Jeremy Lonsdale;Consumer;United States;New York City;New York;10035;East;OFF-AR-10002399;Office Supplies;Art;Dixon Prang Watercolor Pencils, 10-Color Set with Brush;17,04;4;0;6,9864
358;CA-2013-138520;9/04/2013;14/04/2013;Standard Class;JL-15505;Jeremy Lonsdale;Consumer;United States;New York City;New York;10035;East;OFF-PA-10002713;Office Supplies;Paper;Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”;34,4;5;0;15,824
360;CA-2014-155698;9/03/2014;12/03/2014;First Class;VB-21745;Victoria Brennan;Corporate;United States;Columbus;Georgia;31907;South;OFF-AP-10001124;Office Supplies;Appliances;Belkin 8 Outlet SurgeMaster II Gold Surge Protector with Phone Protection;647,84;8;0;168,4384
361;CA-2014-155698;9/03/2014;12/03/2014;First Class;VB-21745;Victoria Brennan;Corporate;United States;Columbus;Georgia;31907;South;OFF-LA-10001158;Office Supplies;Labels;"Avery Address/Shipping Labels for Typewriters, 4"" x 2""";20,7;2;0;9,936
362;CA-2014-144904;26/09/2014;2/10/2014;Standard Class;KW-16435;Katrina Willman;Consumer;United States;New York City;New York;10009;East;OFF-LA-10001158;Office Supplies;Labels;"Avery Address/Shipping Labels for Typewriters, 4"" x 2""";20,7;2;0;9,936
363;CA-2014-144904;26/09/2014;2/10/2014;Standard Class;KW-16435;Katrina Willman;Consumer;United States;New York City;New York;10009;East;FUR-CH-10000785;Furniture;Chairs;Global Ergonomic Managers Chair;488,646;3;0,1;86,8704
364;CA-2014-144904;26/09/2014;2/10/2014;Standard Class;KW-16435;Katrina Willman;Consumer;United States;New York City;New York;10009;East;OFF-AR-10003732;Office Supplies;Art;Newell 333;5,56;2;0;1,4456
365;CA-2014-144904;26/09/2014;2/10/2014;Standard Class;KW-16435;Katrina Willman;Consumer;United States;New York City;New York;10009;East;FUR-FU-10000023;Furniture;Furnishings;Eldon Wave Desk Accessories;47,12;8;0;20,7328
366;CA-2011-123344;24/09/2011;29/09/2011;Standard Class;JD-16060;Julia Dunbar;Consumer;United States;San Francisco;California;94109;West;OFF-ST-10001713;Office Supplies;Storage;Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black;211,96;4;0;8,4784
379;CA-2012-130792;28/04/2012;5/05/2012;Standard Class;RA-19915;Russell Applegate;Consumer;United States;Houston;Texas;77095;Central;OFF-AP-10000696;Office Supplies;Appliances;Holmes Odor Grabber;8,652;3;0,8;-20,3322
380;CA-2012-130792;28/04/2012;5/05/2012;Standard Class;RA-19915;Russell Applegate;Consumer;United States;Houston;Texas;77095;Central;OFF-ST-10003327;Office Supplies;Storage;Akro-Mils 12-Gallon Tote;23,832;3;0,2;2,6811
381;CA-2012-130792;28/04/2012;5/05/2012;Standard Class;RA-19915;Russell Applegate;Consumer;United States;Houston;Texas;77095;Central;OFF-BI-10000309;Office Supplies;Binders;"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black";12,176;4;0,8;-18,8728
382;CA-2013-134775;29/10/2013;30/10/2013;First Class;AS-10285;Alejandro Savely;Corporate;United States;San Francisco;California;94109;West;OFF-PA-10004734;Office Supplies;Paper;Southworth Structures Collection;50,96;7;0;25,48
383;CA-2013-134775;29/10/2013;30/10/2013;First Class;AS-10285;Alejandro Savely;Corporate;United States;San Francisco;California;94109;West;OFF-BI-10002225;Office Supplies;Binders;"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""";49,536;3;0,2;17,3376
387;CA-2012-122756;3/12/2012;7/12/2012;Standard Class;DK-13225;Dean Katz;Corporate;United States;Philadelphia;Pennsylvania;19140;East;TEC-MA-10001681;Technology;Machines;Lexmark MarkNet N8150 Wireless Print Server;482,34;4;0,7;-337,638
388;CA-2012-122756;3/12/2012;7/12/2012;Standard Class;DK-13225;Dean Katz;Corporate;United States;Philadelphia;Pennsylvania;19140;East;FUR-FU-10001935;Furniture;Furnishings;3M Hangers With Command Adhesive;2,96;1;0,2;0,777
390;CA-2014-101798;12/12/2014;16/12/2014;Standard Class;MV-18190;Mike Vittorini;Consumer;United States;New York City;New York;10009;East;OFF-BI-10000050;Office Supplies;Binders;Angle-D Binders with Locking Rings, Label Holders;23,36;4;0,2;7,884
391;CA-2014-101798;12/12/2014;16/12/2014;Standard Class;MV-18190;Mike Vittorini;Consumer;United States;New York City;New York;10009;East;TEC-AC-10001998;Technology;Accessories;Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired;39,98;2;0;13,5932
399;CA-2013-108987;9/09/2013;11/09/2013;Second Class;AG-10675;Anna Gayman;Consumer;United States;Houston;Texas;77036;Central;OFF-ST-10001580;Office Supplies;Storage;Super Decoflex Portable Personal File;35,952;3;0,2;3,5952
400;CA-2013-108987;9/09/2013;11/09/2013;Second Class;AG-10675;Anna Gayman;Consumer;United States;Houston;Texas;77036;Central;FUR-BO-10004834;Furniture;Bookcases;Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish;2396,2656;4;0,32;-317,1528
401;CA-2013-108987;9/09/2013;11/09/2013;Second Class;AG-10675;Anna Gayman;Consumer;United States;Houston;Texas;77036;Central;OFF-ST-10000934;Office Supplies;Storage;"Contico 72""H Heavy-Duty Storage System";131,136;4;0,2;-32,784
402;CA-2013-108987;9/09/2013;11/09/2013;Second Class;AG-10675;Anna Gayman;Consumer;United States;Houston;Texas;77036;Central;TEC-AC-10000158;Technology;Accessories;Sony 64GB Class 10 Micro SDHC R40 Memory Card;57,584;2;0,2;0,7198
405;CA-2014-117933;25/12/2014;30/12/2014;Standard Class;RF-19840;Roy Französisch;Consumer;United States;New York City;New York;10024;East;OFF-AP-10004249;Office Supplies;Appliances;Staples;35,91;3;0;9,6957
406;CA-2014-117457;9/12/2014;13/12/2014;Standard Class;KH-16510;Keith Herrera;Consumer;United States;San Francisco;California;94110;West;TEC-AC-10000158;Technology;Accessories;Sony 64GB Class 10 Micro SDHC R40 Memory Card;179,95;5;0;37,7895
407;CA-2014-117457;9/12/2014;13/12/2014;Standard Class;KH-16510;Keith Herrera;Consumer;United States;San Francisco;California;94110;West;TEC-CO-10004115;Technology;Copiers;Sharp AL-1530CS Digital Copier;1199,976;3;0,2;434,9913
408;CA-2014-117457;9/12/2014;13/12/2014;Standard Class;KH-16510;Keith Herrera;Consumer;United States;San Francisco;California;94110;West;OFF-PA-10003724;Office Supplies;Paper;Wirebound Message Book, 4 per Page;27,15;5;0;13,3035
409;CA-2014-117457;9/12/2014;13/12/2014;Standard Class;KH-16510;Keith Herrera;Consumer;United States;San Francisco;California;94110;West;FUR-TA-10002041;Furniture;Tables;Bevis Round Conference Table Top, X-Base;1004,024;7;0,2;-112,9527
410;CA-2014-117457;9/12/2014;13/12/2014;Standard Class;KH-16510;Keith Herrera;Consumer;United States;San Francisco;California;94110;West;OFF-PA-10002893;Office Supplies;Paper;"Wirebound Service Call Books, 5 1/2"" x 4""";9,68;1;0;4,6464
411;CA-2014-117457;9/12/2014;13/12/2014;Standard Class;KH-16510;Keith Herrera;Consumer;United States;San Francisco;California;94110;West;OFF-LA-10003766;Office Supplies;Labels;Self-Adhesive Removable Labels;28,35;9;0;13,608
412;CA-2014-117457;9/12/2014;13/12/2014;Standard Class;KH-16510;Keith Herrera;Consumer;United States;San Francisco;California;94110;West;OFF-PA-10001970;Office Supplies;Paper;Xerox 1908;55,98;1;0;27,4302
413;CA-2014-117457;9/12/2014;13/12/2014;Standard Class;KH-16510;Keith Herrera;Consumer;United States;San Francisco;California;94110;West;FUR-BO-10001972;Furniture;Bookcases;O'Sullivan 4-Shelf Bookcase in Odessa Pine;1336,829;13;0,15;31,4548
414;CA-2014-117457;9/12/2014;13/12/2014;Standard Class;KH-16510;Keith Herrera;Consumer;United States;San Francisco;California;94110;West;FUR-CH-10003956;Furniture;Chairs;Novimex High-Tech Fabric Mesh Task Chair;113,568;2;0,2;-18,4548
415;CA-2014-142636;4/11/2014;8/11/2014;Standard Class;KC-16675;Kimberly Carter;Corporate;United States;Seattle;Washington;98105;West;OFF-PA-10000157;Office Supplies;Paper;Xerox 191;139,86;7;0;65,7342
